CL SECRETARI COLOMA	Carrer de Secretari Coloma
CL SEGIMON	Carrer de Segimon
CL SEGUR	Carrer de Segur
CL SENTIS	Carrer de Sentís
CL SEPTIMANIA	Carrer de Septimània
CL SEPULVEDA	Carrer de Sepúlveda
CL SERRALLONGA	Carrer de Serrallonga
CL SERRANO	Carrer de Serrano
CL SERVET	Carrer de Servet
CL SETANTI	Carrer de Setantí
CL SEVILLA	Carrer de Sevilla
CL SIBELIUS	Carrer de Sibelius
CL SICILIA	Carrer de Sicília
CL SIDE	Carrer de Sidé
CL SIGÜENZA	Carrer de Sigüenza
CL SILS	Carrer de Sils
CL SIMANCAS	Carrer de Simancas
CL SIMO OLLER	Carrer de Simó Oller
CL SIRACUSA	Carrer de Siracusa
CL SIURANA	Carrer de Siurana
CL SOL I PADRIS	Carrer de Sol i Padrís
CL SOLER I ROVIROSA	Carrer de Soler i Rovirosa
CL SOLA	Carrer de Solà
CL SOR EULALIA D'ANZIZU	Carrer de Sor Eulàlia d'Anzizu
CL SORIA	Carrer de Soria
CL SOROLLA	Carrer de Sorolla
CL SORS	Carrer de Sors
CL SOSTRES	Carrer de Sostres
CL SOVELLES	Carrer de Sovelles
CL SOWETO	Carrer de Soweto
CL SUBIRATS	Carrer de Subirats
CL SUGRANYES	Carrer de Sugranyes
CL SUISSA	Carrer de Suïssa
CL SASSER	Carrer de Sàsser
CL SENECA	Carrer de Sèneca
CL SERBIA	Carrer de Sèrbia
CL SOCRATES	Carrer de Sòcrates
CL SURIA	Carrer de Súria
CL TAGAMANENT	Carrer de Tagamanent
CL TAMARIT	Carrer de Tamarit
CL TAMARIU	Carrer de Tamariu
CL TAPIOLES	Carrer de Tapioles
CL TARBA	Carrer de Tarba
CL TARRAGONA	Carrer de Tarragona
CL TAVERN	Carrer de Tavern
CL TAXDIRT	Carrer de Taxdirt
CL TELL	Carrer de Tell
CL TENERIFE	Carrer de Tenerife
CL TEODOR LLORENTE	Carrer de Teodor Llorente
CL TEODORA LAMADRID	Carrer de Teodora Lamadrid
CL TERESA DE COFRENTS	Carrer de Teresa de Cofrents
CL TEROL	Carrer de Terol
CL TERRASSA	Carrer de Terrassa
CL TERRE	Carrer de Terré
CL TESSALIA	Carrer de Tessàlia
CL TEULADA	Carrer de Teulada
CL THOUS	Carrer de Thous
CL TIANA	Carrer de Tiana
CL TICIA	Carrer de Ticià
CL TIRO	Carrer de Tir
CL TIRSO	Carrer de Tirso
CL TIRSO DE MOLINA	Carrer de Tirso de Molina
CL TOLEDO	Carrer de Toledo
CL TOLRA	Carrer de Tolrà
CL TOMAS MIERES	Carrer de Tomàs Mieres
CL TOMAS PADRO	Carrer de Tomàs Padró
CL TOPAZI	Carrer de Topazi
CL TOPETE	Carrer de Topete
CL TORDERA	Carrer de Tordera
CL TORNS	Carrer de Torns
CL TORRAS I PUJALT	Carrer de Torras i Pujalt
CL TORRE VELLA	Carrer de Torre Vella
CL TORRES I AMAT	Carrer de Torres i Amat
CL TORRIJOS	Carrer de Torrijos
CL TORROELLA DE MONTGRI	Carrer de Torroella de Montgrí
CL TORTELLA	Carrer de Tortella
CL TORTOSA	Carrer de Tortosa
CL TRAFALGAR	Carrer de Trafalgar
CL TRAJA	Carrer de Trajà
CL TRAPANI	Carrer de Trapani
CL TRAVAU	Carrer de Travau
CL TRELAWNY	Carrer de Trelawny
CL TREMP	Carrer de Tremp
CL TRIAS I GIRO	Carrer de Trias i Giró
CL TRILLA	Carrer de Trilla
CL TRILLO	Carrer de Trillo
CL TRINXANT	Carrer de Trinxant
CL TRUEBA	Carrer de Trueba
CL TRULLOLS	Carrer de Trullols
CL TUBELLA	Carrer de Tubella
CL TUCUMAN	Carrer de Tucumán
CL TUSET	Carrer de Tuset
CL TANGER	Carrer de Tànger
CL TARENT	Carrer de Tàrent
CL TARREGA	Carrer de Tàrrega
CL TOQUIO	Carrer de Tòquio
CL VACARISSES	Carrer de Vacarisses
CL VALENTI IGLESIAS	Carrer de Valentí Iglesias
CL VALETA D'ARQUER	Carrer de Valeta d'Arquer
CL VALLADOLID	Carrer de Valladolid
CL VALLCIVERA	Carrer de Vallcivera
CL VALLDEMOSSA	Carrer de Valldemossa
CL VALLDONZELLA	Carrer de Valldonzella
CL VALLDOREIX	Carrer de Valldoreix
CL VALLHONRAT	Carrer de Vallhonrat
CL VALLIRANA	Carrer de Vallirana
CL VALLMAJOR	Carrer de Vallmajor
CL VALLMITJANA	Carrer de Vallmitjana
CL VALLPAR	Carrer de Vallpar
CL VALLS	Carrer de Valls
CL VALLSECA	Carrer de Vallseca
CL VALLES I RIBOT	Carrer de Vallès i Ribot
CL VALENCIA	Carrer de València
CL VARSOVIA	Carrer de Varsòvia
CL VAYREDA	Carrer de Vayreda
CL VECIANA	Carrer de Veciana
CL VEHILS	Carrer de Vehils
CL VENEÇUELA	Carrer de Veneçuela
CL VENTALLO	Carrer de Ventallo
CL VENTURA PLAJA	Carrer de Ventura Plaja
CL VENTURA RODRIGUEZ	Carrer de Ventura Rodríguez
CL VENUS	Carrer de Venus
CL VENECIA	Carrer de Venècia
CL VERDAGUER I CALLIS	Carrer de Verdaguer i Callís
CL VERDI	Carrer de Verdi
CL VERNTALLAT	Carrer de Verntallat
CL VIC	Carrer de Vic
CL VICENT LOPEZ	Carrer de Vicent López
CL VIDAL I GUASCH	Carrer de Vidal i Guasch
CL VIDAL I QUADRAS	Carrer de Vidal i Quadras
CL VIDAL I DE VALENCIANO	Carrer de Vidal i de Valenciano
CL VIDIELLA	Carrer de Vidiella
CL VIDRIOL	Carrer de Vidriol
CL VILA I VILA	Carrer de Vila i Vilà
CL VILA-SECA	Carrer de Vila-seca
CL VILADECAVALLS	Carrer de Viladecavalls
CL VILADOMAT	Carrer de Viladomat
CL VILADROSA	Carrer de Viladrosa
CL VILAFRANCA	Carrer de Vilafranca
CL VILALBA DELS ARCS	Carrer de Vilalba dels Arcs
CL VILAMARI	Carrer de Vilamarí
CL VILAMUR	Carrer de Vilamur
CL VILANA	Carrer de Vilana
CL VILAPICINA	Carrer de Vilapicina
CL VILARDELL	Carrer de Vilardell
CL VILAROS	Carrer de Vilarós
CL VILASSAR	Carrer de Vilassar
CL VILLAR	Carrer de Villar
CL VILLARROEL	Carrer de Villarroel
CL VINAROS	Carrer de Vinarós
CL VINTRO	Carrer de Vintró
CL VINYALS	Carrer de Vinyals
CL VIOLANT D'HONGRIA	Carrer de Violant d'Hongria Reina d'Arago
CL VIRIAT	Carrer de Viriat
CL VISTA BELLA	Carrer de Vista Bella
CL VISTALEGRE	Carrer de Vistalegre
CL VIVER	Carrer de Viver
CL VELIA	Carrer de Vèlia
CL WATT	Carrer de Watt
CL WELLINGTON	Carrer de Wellington
CL XAVIER NOGUES	Carrer de Xavier Nogués
CL XIFRE	Carrer de Xifré
CL XIPRE	Carrer de Xipre
CL ZAMORA	Carrer de Zamora
CL ABAT ODO	Carrer de l'Abat Odó
CL ABAT SAFONT	Carrer de l'Abat Safont
CL ABAT SAMSO	Carrer de l'Abat Samsó
CL ACER	Carrer de l'Acer
CL AGREGACIO	Carrer de l'Agregació
CL AGRICULTURA	Carrer de l'Agricultura
CL AJUNTAMENT	Carrer de l'Ajuntament
CL ALBA	Carrer de l'Alba
CL ALCALDE MIRALLES	Carrer de l'Alcalde Miralles
CL ALCALDE DE MOSTOLES	Carrer de l'Alcalde de Móstoles
CL ALCALDE DE ZALAMEA	Carrer de l'Alcalde de Zalamea
CL ALGUER	Carrer de l'Alguer
CL ALLADA-VERMELL	Carrer de l'Allada-Vermell
CL ALMIRALL AIXADA	Carrer de l'Almirall Aixada
CL ALMIRALL BARCELO	Carrer de l'Almirall Barceló
CL ALMIRALL CERVERA	Carrer de l'Almirall Churruca
CL ALMIRALL CHURRUCA	Carrer de l'Almirall Churruca
CL ALMIRALL OKENDO	Carrer de l'Almirall Okendo
CL ALUMINI	Carrer de l'Alumini
CL ALZINA	Carrer de l'Alzina
CL AMARANT	Carrer de l'Amarant
CL AMARGOR	Carrer de l'Amargor
CL AMISTAT	Carrer de l'Amistat
CL AMNISTIA INTERNACIONAL	Carrer de l'Amnistia Internacional
CL ANOIA	Carrer de l'Anoia
CL ANTARTIC	Carrer de l'Antàrtic
CL ARC DE SANT AGUSTI	Carrer de l'Arc de Sant Agustí
CL ARC DE SANT CRISTOFOL	Carrer de l'Arc de Sant Cristòfol
CL ARC DE SANT MARTI	Carrer de l'Arc de Sant Martí
CL ARC DE SANT ONOFRE	Carrer de l'Arc de Sant Onofre
CL ARC DE SANT PAU	Carrer de l'Arc de Sant Pau
CL ARC D SANT RAMON DEL CALL	Carrer de l'Arc de Sant Ramon del Call
CL ARC DE SANT SILVESTRE	Carrer de l'Arc de Sant Silvestre
CL ARC DE SANT VICENÇ	Carrer de l'Arc de Sant Vicenç
CL ARC DE SANTA EULALIA	Carrer de l'Arc de Santa Eulàlia
CL ARC DEL MERCAT	Carrer de l'Arc del Mercat
CL ARC DEL TEATRE	Carrer de l'Arc del Teatre
CL ARGENTER	Carrer de l'Argenter
CL ARGENTERA	Carrer de l'Argentera
CL ARGENTERIA	Carrer de l'Argenteria
CL ARQUITECTURA	Carrer de l'Arquitectura
CL ARQUITECTE MARTORELL	Carrer de l'Arquitectura
CL ARTESANIA	Carrer de l'Artesania
CL ATLANTIC	Carrer de l'Atlàntic
CL ATLANTIDA	Carrer de l'Atlàntida
CL AURORA	Carrer de l'Aurora
CL AUTONOMIA	Carrer de l'Autonomia
CL AVENIR	Carrer de l'Avenir
CL AVET	Carrer de l'Avet
CL AVIACIO	Carrer de l'Aviació
CL AVIO PLUS ULTRA	Carrer de l'Avió Plus Ultra
CL ELISI	Carrer de l'Elisi
CL EMANCIPACIO	Carrer de l'Emancipació
CL EMPORDA	Carrer de l'Empordà
CL ENCARNACIO	Carrer de l'Encarnació
CL ENCUNY	Carrer de l'Encuny
CL ENERGIA	Carrer de l'Energia
CL ENSENYANÇA	Carrer de l'Ensenyança
CL EPIR	Carrer de l'Epir
CL EQUADOR	Carrer de l'Equador
CL ESCAR	Carrer de l'Escar
CL ESCORIAL	Carrer de l'Escorial
CL ESCULTOR CANET	Carrer de l'Escultor Canet
CL ESCULTOR LLIMONA	Carrer de l'Escultor Llimona
CL ESCULTOR ORDOÑEZ	Carrer de l'Escultor Ordóñez
CL ESPANYA INDUSTRIAL	Carrer de l'Espanya Industrial
CL ESPARTERIA	Carrer de l'Esparteria
CL ESPERANÇA	Carrer de l'Esperança
CL ESPIGA	Carrer de l'Espiga
CL ESQUIROL VOLADOR	Carrer de l'Esquirol Volador
CL ESTACIO	Carrer de l'Estació
CL ESTARTIT	Carrer de l'Estartit
CL ESTUDIANT	Carrer de l'Estudiant
CL HARMONIA	Carrer de l'Harmonia
CL HISTORIADOR MAIANS	Carrer de l'Historiador Maians
CL HORT DE LA BOMBA	Carrer de l'Hort de la Bomba
CL HORT DE LA VILA	Carrer de l'Hort de la Vila
CL HORTAL	Carrer de l'Hortal
CL HORTENSIA	Carrer de l'Hortènsia
CL HOSPITAL	Carrer de l'Hospital
CL HOSTAL D'EN SOL	Carrer de l'Hostal d'en Sol
CL HOSTAL DE SANT ANTONI	Carrer de l'Hostal de Sant Antoni
CL INSTITUT FRENOPATIC	Carrer de l'Institut Frenopàtic
CL INSTITUT QUIMIC DE SARRIA	Carrer de l'Institut Químic de Sarrià
CL ISARD	Carrer de l'Isard
CL OBLIT	Carrer de l'Oblit
CL OLIVERA	Carrer de l'Olivera
CL ONYAR	Carrer de l'Onyar
CL URANI	Carrer de l'Urani
CL ACTOR MORANO	Carrer de l'actor Morano
CL ALBERCOQUER	Carrer de l'albercoquer
CL BARRA DE FERRO	Carrer de la Barra de Ferro
CL BELLADONA	Carrer de la Belladona
CL BISBAL	Carrer de la Bisbal
CL BLANQUERIA	Carrer de la Blanqueria
CL BOQUERIA	Carrer de la Boqueria
CL CAPELLA DE CAN CARALLEU	Carrer de la Capella de Can Caralleu
CL CARAVEL.LA LA NIÑA	Carrer de la Caravel·la La Niña
CL CENDRA	Carrer de la Cendra
CL CERAMICA	Carrer de la Ceràmica
CL CIRERA	Carrer de la Cirera
CL CIUTAT	Carrer de la Ciutat
CL CIUTAT D'ASUNCION	Carrer de la Ciutat d'Asunción
CL CIUTAT D'ELX	Carrer de la Ciutat d'Elx
CL CIUTAT DE BALAGUER	Carrer de la Ciutat de Balaguer
CL COLONIA DEL TIBIDABO	Carrer de la Colònia del Tibidabo
CL COMTESSA DE PARDO BAZAN	Carrer de la Comtessa de Pardo Bazán
CL COMTESSA DE SOBRADIEL	Carrer de la Comtessa de Sobradiel
CL CONCORDIA	Carrer de la Concòrdia
CL CONRERIA	Carrer de la Conreria
CL CONSTITUCIO	Carrer de la Constitució
CL CORUNYA	Carrer de la Corunya
CL COSTA BRAVA	Carrer de la Costa Brava
CL CREU COBERTA	Carrer de la Creu Coberta
CL CREU DELS MOLERS	Carrer de la Creu dels Molers
CL DAGUERIA	Carrer de la Dagueria
CL DEMOCRACIA	Carrer de la Democràcia
CL DIPUTACIO	Carrer de la Diputació
CL DRASSANA	Carrer de la Drassana
CL DUANA	Carrer de la Duana
CL DUQUESSA D'ORLEANS	Carrer de la Duquessa d'Orleans
CL FARIGOLA	Carrer de la Farigola
CL FEIXA LLARGA	Carrer de la Feixa Llarga
CL FERRERIA	Carrer de la Ferreria
CL FLOR DE LLIRI	Carrer de la Flor de Lliri
CL FLOR DE NEU	Carrer de la Flor de Neu
CL FLORESTA	Carrer de la Floresta
CL FLORIDA	Carrer de la Florida
CL FONERIA	Carrer de la Foneria
CL FONT FLORIDA	Carrer de la Font Florida
CL FONT HONRADA	Carrer de la Font Honrada
CL FONT DE CANYELLES	Carrer de la Font d'en Canyelles
CL FONT DEL COLL	Carrer de la Font del Coll
CL FONT DEL LLEO	Carrer de la Font del Lleo
CL FONT DEL REMEI	Carrer de la Font del Remei
CL FORADADA	Carrer de la Foradada
CL FORMATGERIA	Carrer de la Formatgeria
CL FORMIGA	Carrer de la Formiga
CL FORTUNA	Carrer de la Fortuna
CL FOSCA	Carrer de la Fosca
CL FRANÇA XICA	Carrer de la França Xica
CL FRATERNITAT	Carrer de la Fraternitat
CL FRUITA	Carrer de la Fruita
CL FUSINA	Carrer de la Fusina
CL FUSTERIA	Carrer de la Fusteria
CL GALLA	Carrer de la Galla
CL GARONA	Carrer de la Garona
CL GARROTXA	Carrer de la Garrotxa
CL GASELA	Carrer de la Gasela
CL GESPA	Carrer de la Gespa
CL GINESTERA	Carrer de la Ginestera
CL GLEVA	Carrer de la Gleva
CL GRAN VISTA	Carrer de la Gran Vista
CL GRANADA DEL PENEDES	Carrer de la Granada del Penedès
CL GRANJA	Carrer de la Granja
CL GRANJA VELLA	Carrer de la Granja Vella
CL GUARDERIA	Carrer de la Guarderia
CL GUATLLA	Carrer de la Guatlla
CL GUINEUETA	Carrer de la Guineueta
CL GUARDIA	Carrer de la Guàrdia
CL GUARDIA URBANA	Carrer de la Guàrdia Urbana
CL IMMACULADA	Carrer de la Immaculada
CL INDEPENDENCIA	Carrer de la Independència
CL INDUSTRIA	Carrer de la Indústria
CL INFANTA ISABEL	Carrer de la Infanta Isabel
CL JONQUERA	Carrer de la Jonquera
CL JUNTA DE COMERÇ	Carrer de la Junta del Comerç
CL LEGALITAT	Carrer de la Legalitat
CL LLACUNA	Carrer de la Llacuna
CL LLEIALTAT	Carrer de la Lleialtat
CL LLEONA	Carrer de la Lleona
CL LLIBERTAT	Carrer de la Llibertat
CL LLIBRETERIA	Carrer de la Llibreteria
CL LLOSA	Carrer de la Llosa
CL LLUNA	Carrer de la Lluna
CL MALADETA	Carrer de la Maladeta
CL MALVA	Carrer de la Malva
CL MANIGUA	Carrer de la Manigua
CL MANXA	Carrer de la Manxa
CL LA MAQUINISTA	Carrer de la Maquinista
CL MAR ROJA	Carrer de la Mar Roja
CL MARE ETERNA	Carrer de la Mare Eterna
CL MARE DE DEU DE GRACIA	Carrer de la Mare de Déu de Gràcia
CL TERÇ  MARE DE DEU  MONTSE	Carrer de la Mare de Déu de Montserrat
CL MARE DE DEU DE NURIA	Carrer de la Mare de Déu de Núria
CL MARE DE DEU DE PORT	Carrer de la Mare de Déu de Port
CL MARE DE DEU DE LA SALUT	Carrer de la Mare de Déu de la Salut
CL MARE DE DEU DE LES NEUS	Carrer de la Mare de Déu de les Neus
CL MARE DE DEU DEL COLL	Carrer de la Mare de Déu del Coll
CL MARE DE DEU DEL PILAR	Carrer de la Mare de Déu del Pilar
CL MARE DE DEU DEL REMEI	Carrer de la Mare de Déu del Remei
CL MARE DE DEU DELS ANGELS	Carrer de la Mare de Déu dels Angels
CL MARE DE DEU  DESEMPARATS	Carrer de la Mare de Déu dels Desamparats
CL MARE DE DEU DELS REIS	Carrer de la Mare de Déu dels Reis
CL MARIA VICTORIA	Carrer de la Maria Victòria
CL MARQUESA	Carrer de la Marquesa
CL MARQUESA CALDES MONTBUI	Carrer de la Marquesa de Caldes de Montbui
CL MARQUESA DE VILALLONGA	Carrer de la Marquesa de Vilallonga
CL MATERNITAT D'ELNA	Carrer de la Maternitat d'Elna
CL MECANICA	Carrer de la Mecànica
CL MEDITERRANIA	Carrer de la Mediterrània
CL MINA DE LA CIUTAT	Carrer de la Mina de la Ciutat
CL MINERIA	Carrer de la Mineria
CL MORERA	Carrer de la Morera
CL MUNTANYA	Carrer de la Muntanya
CL MURTRA	Carrer de la Murtra
CL NAU SANTA MARIA	Carrer de la Nau Santa Maria
CL NENA CASAS	Carrer de la Nena Casas
CL NEU DE SANT CUGAT	Carrer de la Neu de Sant Cugat
CL NOGUERA PALLARESA	Carrer de la Noguera Pallaresa
CL NOGUERA RIBAGORÇANA	Carrer de la Noguera Ribagorçana
CL PALLA	Carrer de la Palla
CL PALMA DE SANT GENIS	Carrer de la Palma de Sant Genís
CL PALMA DE SANT JUST	Carrer de la Palma de Sant Just
CL PALOMA	Carrer de la Paloma
CL PEDROSA	Carrer de la Pedrosa
CL PERERA	Carrer de la Perera
CL PERLA	Carrer de la Perla
CL PESCATERIA	Carrer de la Pescateria
CL PETXINA	Carrer de la Petxina
CL PIETAT	Carrer de la Pietat
CL PINTURA	Carrer de la Pintura
CL PLANA	Carrer de la Plana
CL PLANTADA	Carrer de la Plantada
CL PLATA	Carrer de la Plata
CL POBLA DE LILLET	Carrer de la Pobla de Lillet
CL POESIA	Carrer de la Poesia
CL PORTAFERRISSA	Carrer de la Portaferrissa
CL PRINCESA	Carrer de la Princesa
CL PROCLAMACIO	Carrer de la Proclamació
CL PROVIDENCIA	Carrer de la Providència
CL PURISSIMA	Carrer de la Puríssima
CL PURISSIMA CONCEPCIO	Carrer de la Puríssima Concepció
CL QUIMICA	Carrer de la Química
CL RECTORIA	Carrer de la Rectoria
CL REINA AMALIA	Carrer de la Reina Amàlia
CL REINA CRISTINA	Carrer de la Reina Cristina
CL REINA VICTORIA	Carrer de la Reina Victòria
CL RENAIXENÇA	Carrer de la Renaixença
CL RESIDENCIA	Carrer de la Residència
CL RIBAGORÇA	Carrer de la Ribagorça
CL RIBERA	Carrer de la Ribera
CL RIERA ALTA	Carrer de la Riera Alta
CL RIERA BAIXA	Carrer de la Riera Baixa
CL RIERA D'HORTA	Carrer de la Riera d'Horta
CL RIERA DE SANT MIQUEL	Carrer de la Riera de Sant Miquel
CL RIERA DE TENA	Carrer de la Riera de Tena
CL RIERETA	Carrer de la Riereta
CL ROBINIA	Carrer de la Robínia
CL ROSELLA	Carrer de la Rosella
CL SANTA CREU	Carrer de la Santa Creu
CL STMA TRINITAT DEL MONT	Carrer de la Santíssima Trinitat del Mont
CL SEGARRA	Carrer de la Segarra
CL SELVA	Carrer de la Selva
CL SEQUIA COMTAL	Carrer de la Sèquia Comtal
CL SEQUIA MADRIGUERA	Carrer de la Sèquia Madriguera
CL TALLADA	Carrer de la Tallada
CL TAPINERIA	Carrer de la Tapineria
CL TORRE	Carrer de la Torre
CL TORRE DULAC	Carrer de la Torre Dulac
CL TORRE VELEZ	Carrer de la Torre Vélez
CL TORRE D'EN DAMIANS	Carrer de la Torre d'en Damians
CL TORRE DELS PARDALS	Carrer de la Torre dels Pardals
CL TRADICIO	Carrer de la Tradició
CL TRAMUNTANA	Carrer de la Tramuntana
CL TRAVIATA	Carrer de la Traviata
CL VALL D'ARAN	Carrer de la Vall d'Aran
CL VALL D'ARO	Carrer de la Vall d'Aro
CL VALL D'ORDESA	Carrer de la Vall d'Ordesa
CL VEREMA	Carrer de la Verema
CL VERGE	Carrer de la Verge
CL VIA LACTIA	Carrer de la Via Làctia
CL VICTORIA	Carrer de la Victòria
CL VIDRIERIA	Carrer de la Vidrieria
CL VINYA	Carrer de la Vinya
CL VINYA LLARGA	Carrer de la Vinya Llarga
CL VIRTUT	Carrer de la Virtut
CL VITRARIA	Carrer de la Vitrària
CL VOLTA D'EN BUFANALLA	Carrer de la Volta d'en Bufanalla
CL VOLTA D'EN COLOMINES	Carrer de la Volta d'en Colomines
CL VOLTA D'EN DUSAI	Carrer de la Volta d'en Dusai
CL VOLTA DEL REMEI	Carrer de la Volta del Remei
CL VOLTA DELS TAMBORETS	Carrer de la Volta dels Tamborets
CL COSTA	Carrer de la costa
CL ACÀCIES	Carrer de les Acàcies
CL AGUDES	Carrer de les Agudes
CL ALBERES	Carrer de les Alberes
CL ANTILLES	Carrer de les Antilles
CL ARENES DE SANT PERE	Carrer de les Arenes de Sant Pere
CL AÇORES	Carrer de les Açores
CL BASSES DE SANT PERE	Carrer de les Basses de Sant Pere
CL BEATES	Carrer de les Beates
CL BORGES BLANQUES	Carrer de les Borges Blanques
CL CABRES	Carrer de les Cabres
CL CALANDRIES	Carrer de les Calàndries
CL CAMELIES	Carrer de les Camèlies
CL CANDELES	Carrer de les Candeles
CL CARRETES	Carrer de les Carretes
CL CIENCIES	Carrer de les Ciències
CL EGIPCIAQUES	Carrer de les Egipcíaques
CL ESCALES DE CAN CARALLEU	Carrer de les Escales de Can Caralleu
CL ESCOLES	Carrer de les Escoles
CL ESCOLES PIES	Carrer de les Escoles Pies
CL FILIPINES	Carrer de les Filipines
CL FLORS DE MAIG	Carrer de les Flors de Maig
CL FREIXURES	Carrer de les Freixures
CL GUILLERIES	Carrer de les Guilleries
CL HEURES	Carrer de les Heures
CL JONQUERES	Carrer de les Jonqueres
CL LLETRES	Carrer de les Lletres
CL MAGDALENES	Carrer de les Magdalenes
CL MEDES	Carrer de les Medes
CL MIMOSES	Carrer de les Mimoses
CL MOLES	Carrer de les Moles
CL MONGES	Carrer de les Monges
CL MOSQUES	Carrer de les Mosques
CL NEBULOSES	Carrer de les Nebuloses
CL PANSES	Carrer de les Panses
CL PEDRERES	Carrer de les Pedreres
CL PENEDIDES	Carrer de les Penedides
CL PONCELLES	Carrer de les Poncelles
CL PORTADORES	Carrer de les Portadores
CL RAMELLERES	Carrer de les Ramalleres
CL ROQUETES	Carrer de les Roquetes
CL SANTJOANISTES	Carrer de les Santjoanistes
CL SEMOLERES	Carrer de les Semoleres
CL SITGES	Carrer de les Sitges
CL TORRES	Carrer de les Torres
CL TRES CREUS	Carrer de les Tres Creus
CL TRES SENYORES	Carrer de les Tres Senyores
CL TRES TORRES	Carrer de les Tres Torres
CL TROMPETES	Carrer de les Trompetes
CL TAPIES	Carrer de les Tàpies
CL CASES BOADA	Carrer de les cases Boada
CL ARAI	Carrer de n'Arai
CL BALADRE	Carrer del Baladre
CL BALUARD	Carrer del Baluard
CL BARRI VERMELL	Carrer del Barri Vermell
CL BARO D'ESPONELLA	Carrer del Baró d'Esponellà
CL BARO DE SANT LLUIS	Carrer del Baró de Sant Lluís
CL BARO DE LA BARRE	Carrer del Baró de la Barre
CL BEAT ALMATO	Carrer del Beat Almató
CL BEAT SIMO	Carrer del Beat Simó
CL BERGUEDA	Carrer del Berguedà
CL BERLINES	Carrer del Berlinès
CL BESOS	Carrer del Besòs
CL BISBE	Carrer del Bisbe
CL BISBE CATALA	Carrer del Bisbe Català
CL BISBE LAGUARDA	Carrer del Bisbe Laguarda
CL BON PASTOR	Carrer del Bon Pastor
CL BONAIRE	Carrer del Bonaire
CL BONSUCCES	Carrer del Bonsuccés
CL BOSC	Carrer del Bosc
CL BOU DE SANT PERE	Carrer del Bou de Sant Pere
CL BRONZE	Carrer del Bronze
CL BROSOLI	Carrer del Brosolí
CL BRUC	Carrer del Bruc
CL CABANYAL	Carrer del Cabanyal
CL CAIRE	Carrer del Caire
CL CALL	Carrer del Call
CL CALLAO	Carrer del Callao
CL CAMP ARRIASSA	Carrer del Camp Arriassa
CL CAMP D'EN VIDAL	Carrer del Camp d'En Vidal
CL CAMP DEL FERRO	Carrer del Camp del Ferro
CL CANONGE PIBERNAT	Carrer del Canonge Pibernat
CL CAPITA ARENAS	Carrer del Capità Arenas
CL CARDENAL CASAÑAS	Carrer del Cardenal Casañas
CL CARDENAL TEDESCHINI	Carrer del Cardenal Tedeschini
CL CARDENAL VIVES I TUTO	Carrer del Cardenal Vives i Tutó
CL CARDENAL SENTMENAT	Carrer del Cardenal de Sentmenat
CL CASTELL D'ARGENÇOLA	Carrer del Castell d'Argensola
CL CASTELL D'OLORDA	Carrer del Castell d'Olorda
CL CASTOR	Carrer del Castor
CL CENTRE	Carrer del Centre
CL CEP	Carrer del Cep
CL CID	Carrer del Cid
CL CIGNE	Carrer del Cigne
CL CINCA	Carrer del Cinca
CL CISELL	Carrer del Cisell
CL CISTELLET	Carrer del Cistellet
CL CISTER	Carrer del Cister
CL CIVADER	Carrer del Civader
CL CLAVELL	Carrer del Clavell
CL CLOS DE SANT FRANCESC	Carrer del Clos de Sant Francesc
CL CLOT	Carrer del Clot
CL COBALT	Carrer del Cobalt
CL COMANDANT BENITEZ	Carrer del Comandant Benítez
CL COMERÇ	Carrer del Comerç
CL COMETA	Carrer del Cometa
CL COMTE BORRELL	Carrer del Comte Borrell
CL COMTE TALLAFERRO	Carrer del Comte Tallaferro
CL COMTE D'URGELL	Carrer del Comte d'Urgell
CL COMTE DE SALVATIERRA	Carrer del Comte de Salvatierra
CL COMTE DE SANTA CLARA	Carrer del Comte de Santa Clara
CL COMTE DE SERT	Carrer del Comte de Sert
CL CONCILI DE TRENTO	Carrer del Concili de Trento
CL CONFLENT	Carrer del Conflent
CL CONGOST	Carrer del Congost
CL CONGRES	Carrer del Congrés
CL CONSELL DE CENT	Carrer del Consell de Cent
CL CONSOLAT DE MAR	Carrer del Consolat de Mar
CL CONVENI	Carrer del Conveni
CL CORONEL SANFELIU	Carrer del Coronel Sanfeliu
CL CORREU VELL	Carrer del Correu Vell
CL CRISANTEM	Carrer del Crisantem
CL DEGA BAHI	Carrer del Degà Bahí
CL DESCANS	Carrer del Descans
CL DILUVI	Carrer del Diluvi
CL DOCTOR AIGUADER	Carrer del Doctor Aiguader
CL DOCTOR AUGUST PI I SUNYER	Carrer del Doctor August Pi i Sunyer
CL DOCTOR BALARI I JOVANY	Carrer del Doctor Balari i Jovany
CL DOCTOR BOVE	Carrer del Doctor Bové
CL DOCTOR CADEVALL	Carrer del Doctor Cadevall
CL DOCTOR CARULLA	Carrer del Doctor Carulla
CL DOCTOR COLL	Carrer del Doctor Coll
CL DOCTOR DOU	Carrer del Doctor Dou
CL DOCTOR FERRAN	Carrer del Doctor Ferran
CL DOCTOR FLEMING	Carrer del Doctor Fleming
CL DOCTOR FONT I QUER	Carrer del Doctor Font i Quer
CL DOCTOR FRANCESC DARDER	Carrer del Doctor Francesc Darder
CL DOCTOR IBAÑEZ	Carrer del Doctor Ibáñez
CL DOCTOR JOAQUIM POU	Carrer del Doctor Joaquim Pou
CL DOCTOR LETAMENDI	Carrer del Doctor Letamendi
